,label,text,text_clean,text_tokens,text_tokens_lemma,word_count,noun_count,verb_count,adj_count,adv_count,pron_count
2204,ham,rajipls favour pls convey birthday wish nimya pls today birthday,rajipls favour pls convey birthday wishes nimya pls today birthday,"['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wishes', 'nimya', 'pls', 'today', 'birthday']","['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wish', 'nimya', 'pls', 'today', 'birthday']",95,6,1,3,0,0
2205,ham,haha leg neck killing amigo hoping end night burn think could swing like hour,haha legs neck killing amigos hoping end night burn think could swing like hour,"['haha', 'legs', 'neck', 'killing', 'amigos', 'hoping', 'end', 'night', 'burn', 'think', 'could', 'swing', 'like', 'hour']","['haha', 'leg', 'neck', 'killing', 'amigo', 'hoping', 'end', 'night', 'burn', 'think', 'could', 'swing', 'like', 'hour']",120,9,3,0,0,0
2206,spam,urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap boxnqp ppm,urgent mobile xxxxxxxxx bonus caller prize nd attempt reach call asap boxnqp ppm,"['urgent', 'mobile', 'xxxxxxxxx', 'bonus', 'caller', 'prize', 'nd', 'attempt', 'reach', 'call', 'asap', 'boxnqp', 'ppm']","['urgent', 'mobile', 'xxxxxxxxx', 'bonus', 'caller', 'prize', 'nd', 'attempt', 'reach', 'call', 'asap', 'boxnqp', 'ppm']",120,9,1,3,0,0
2207,ham,usually body take care buy making sure doesnt progress pls continue talk saturday,usually body takes care buy making sure doesnt progress pls continue talk saturday,"['usually', 'body', 'takes', 'care', 'buy', 'making', 'sure', 'doesnt', 'progress', 'pls', 'continue', 'talk', 'saturday']","['usually', 'body', 'take', 'care', 'buy', 'making', 'sure', 'doesnt', 'progress', 'pls', 'continue', 'talk', 'saturday']",121,6,4,2,1,0
2208,spam,urgent costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,urgent costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,"['urgent', 'costa', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'pobox', 'stockport', 'skxh', 'costpm', 'maxmins']","['urgent', 'costa', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'pobox', 'stockport', 'skxh', 'costpm', 'maxmins']",150,14,1,1,0,0
2209,ham,hmm well night night,hmm well night night,"['hmm', 'well', 'night', 'night']","['hmm', 'well', 'night', 'night']",33,2,0,0,2,0
2210,ham,wanted holy shit guy werent kidding bud,wanted holy shit guys werent kidding bud,"['wanted', 'holy', 'shit', 'guys', 'werent', 'kidding', 'bud']","['wanted', 'holy', 'shit', 'guy', 'werent', 'kidding', 'bud']",61,5,2,0,0,0
2211,ham,gettin bit arty collage mo well tryin ne way got roast min lovely shall enjoy,gettin bit arty collages mo well tryin ne way got roast min lovely shall enjoy,"['gettin', 'bit', 'arty', 'collages', 'mo', 'well', 'tryin', 'ne', 'way', 'got', 'roast', 'min', 'lovely', 'shall', 'enjoy']","['gettin', 'bit', 'arty', 'collage', 'mo', 'well', 'tryin', 'ne', 'way', 'got', 'roast', 'min', 'lovely', 'shall', 'enjoy']",123,5,2,4,3,0
2212,ham,one day billion class right,one days billion classes right,"['one', 'days', 'billion', 'classes', 'right']","['one', 'day', 'billion', 'class', 'right']",43,3,0,0,0,0
2213,ham,goodmorning today late hr back pain,goodmorning today late hrs back pain,"['goodmorning', 'today', 'late', 'hrs', 'back', 'pain']","['goodmorning', 'today', 'late', 'hr', 'back', 'pain']",54,3,1,1,1,0
2214,ham,let noe later n ask call tmr,let noe later n ask call tmr,"['let', 'noe', 'later', 'n', 'ask', 'call', 'tmr']","['let', 'noe', 'later', 'n', 'ask', 'call', 'tmr']",50,2,3,0,1,1
2215,ham,prabhaim sorydarealyfrm heart sory,prabhaim sorydarealyfrm heart sory,"['prabhaim', 'sorydarealyfrm', 'heart', 'sory']","['prabhaim', 'sorydarealyfrm', 'heart', 'sory']",47,3,0,1,0,0
2216,ham,waliking ard wan buy anything go house,waliking ard wan buy anything go house,"['waliking', 'ard', 'wan', 'buy', 'anything', 'go', 'house']","['waliking', 'ard', 'wan', 'buy', 'anything', 'go', 'house']",60,4,3,0,0,0
2217,ham,two carton pleased shelf,two cartons pleased shelves,"['two', 'cartons', 'pleased', 'shelves']","['two', 'carton', 'pleased', 'shelf']",37,2,1,0,0,0
2218,ham,nice talking please dont forget pix want see,nice talking please dont forget pix want see,"['nice', 'talking', 'please', 'dont', 'forget', 'pix', 'want', 'see']","['nice', 'talking', 'please', 'dont', 'forget', 'pix', 'want', 'see']",69,3,2,3,0,0
2219,spam,guaranteed cash prize claim yr prize call customer service representative ampm cost p,guaranteed cash prize claim yr prize call customer service representative ampm cost p,"['guaranteed', 'cash', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', 'ampm', 'cost', 'p']","['guaranteed', 'cash', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', 'ampm', 'cost', 'p']",125,9,2,2,0,0
2220,ham,really quite funny lor wat shd haf run shorter distance wat,really quite funny lor wat shd haf run shorter distance wat,"['really', 'quite', 'funny', 'lor', 'wat', 'shd', 'haf', 'run', 'shorter', 'distance', 'wat']","['really', 'quite', 'funny', 'lor', 'wat', 'shd', 'haf', 'run', 'shorter', 'distance', 'wat']",93,6,1,2,2,0
2221,ham,notice like looking shit mirror youre turning right freak,notice like looking shit mirror youre turning right freak,"['notice', 'like', 'looking', 'shit', 'mirror', 'youre', 'turning', 'right', 'freak']","['notice', 'like', 'looking', 'shit', 'mirror', 'youre', 'turning', 'right', 'freak']",85,4,2,2,0,0
2222,ham,great getting worried know wonderful caring person like best life know r wonderful god love,great getting worried know wonderful caring person like best life know r wonderful gods love,"['great', 'getting', 'worried', 'know', 'wonderful', 'caring', 'person', 'like', 'best', 'life', 'know', 'r', 'wonderful', 'gods', 'love']","['great', 'getting', 'worried', 'know', 'wonderful', 'caring', 'person', 'like', 'best', 'life', 'know', 'r', 'wonderful', 'god', 'love']",137,5,5,4,0,0
2223,spam,thanks ringtone order ref number k mobile charged tone arrive please call customer service,thanks ringtone order ref number k mobile charged tone arrive please call customer services,"['thanks', 'ringtone', 'order', 'ref', 'number', 'k', 'mobile', 'charged', 'tone', 'arrive', 'please', 'call', 'customer', 'services']","['thanks', 'ringtone', 'order', 'ref', 'number', 'k', 'mobile', 'charged', 'tone', 'arrive', 'please', 'call', 'customer', 'service']",133,10,2,1,1,0
2224,ham,prefer free day tues wed fri oso ask workin lor,prefer free days tues wed fri oso ask workin lor,"['prefer', 'free', 'days', 'tues', 'wed', 'fri', 'oso', 'ask', 'workin', 'lor']","['prefer', 'free', 'day', 'tues', 'wed', 'fri', 'oso', 'ask', 'workin', 'lor']",78,5,2,3,0,0
2225,ham,alrite jod hows revision goin keris bin doin smidgin n e way wan na cum collegexx,alrite jod hows revision goin keris bin doin smidgin n e way wanna cum collegexx,"['alrite', 'jod', 'hows', 'revision', 'goin', 'keris', 'bin', 'doin', 'smidgin', 'n', 'e', 'way', 'wan', 'na', 'cum', 'collegexx']","['alrite', 'jod', 'hows', 'revision', 'goin', 'keris', 'bin', 'doin', 'smidgin', 'n', 'e', 'way', 'wan', 'na', 'cum', 'collegexx']",130,10,1,3,1,0
2226,ham,belive come home,belive come home,"['belive', 'come', 'home']","['belive', 'come', 'home']",26,2,0,1,0,0
2227,ham,oh kkwhere take test,oh kkwhere take test,"['oh', 'kkwhere', 'take', 'test']","['oh', 'kkwhere', 'take', 'test']",33,1,1,0,0,0
2228,ham,exact intention,exact intentions,"['exact', 'intentions']","['exact', 'intention']",22,1,0,1,0,0
2229,ham,haha money leh later got go tuition haha looking empty slot driving lesson,haha money leh later got go tuition haha looking empty slots driving lessons,"['haha', 'money', 'leh', 'later', 'got', 'go', 'tuition', 'haha', 'looking', 'empty', 'slots', 'driving', 'lessons']","['haha', 'money', 'leh', 'later', 'got', 'go', 'tuition', 'haha', 'looking', 'empty', 'slot', 'driving', 'lesson']",114,7,4,1,1,0
2230,ham,hey thk juz go accordin wat discussed yest lor except kb sun co there nt much lesson go attend kb sat,hey thk juz go accordin wat discussed yest lor except kb sun cos theres nt much lesson go attend kb sat,"['hey', 'thk', 'juz', 'go', 'accordin', 'wat', 'discussed', 'yest', 'lor', 'except', 'kb', 'sun', 'cos', 'theres', 'nt', 'much', 'lesson', 'go', 'attend', 'kb', 'sat']","['hey', 'thk', 'juz', 'go', 'accordin', 'wat', 'discussed', 'yest', 'lor', 'except', 'kb', 'sun', 'co', 'there', 'nt', 'much', 'lesson', 'go', 'attend', 'kb', 'sat']",165,8,4,4,2,0
2231,ham,k wen free come home also tel vikky hav sent mail also better come evening il free today aftr pm,k wen free come home also tel vikky hav sent mail also better come evening il free today aftr pm,"['k', 'wen', 'free', 'come', 'home', 'also', 'tel', 'vikky', 'hav', 'sent', 'mail', 'also', 'better', 'come', 'evening', 'il', 'free', 'today', 'aftr', 'pm']","['k', 'wen', 'free', 'come', 'home', 'also', 'tel', 'vikky', 'hav', 'sent', 'mail', 'also', 'better', 'come', 'evening', 'il', 'free', 'today', 'aftr', 'pm']",157,7,5,4,4,0
2232,ham,nothing getting msg dis name wit different no,nothing getting msgs dis name wit different nos,"['nothing', 'getting', 'msgs', 'dis', 'name', 'wit', 'different', 'nos']","['nothing', 'getting', 'msg', 'dis', 'name', 'wit', 'different', 'no']",70,3,1,2,0,0
2233,ham,good morning plz call sir,good morning plz call sir,"['good', 'morning', 'plz', 'call', 'sir']","['good', 'morning', 'plz', 'call', 'sir']",41,4,0,1,0,0
2234,ham,whats room number wan na make sure knocking right door,whats room number wanna make sure knocking right door,"['whats', 'room', 'number', 'wan', 'na', 'make', 'sure', 'knocking', 'right', 'door']","['whats', 'room', 'number', 'wan', 'na', 'make', 'sure', 'knocking', 'right', 'door']",85,5,2,3,0,0
2235,ham,sicomo nolistenedthe plaid albumquite gdthe new air hilariousalso boughtbraindancea compofstuff aphexs abel,sicomo nolistenedthe plaid albumquite gdthe new air hilariousalso boughtbraindancea compofstuff aphexs abel,"['sicomo', 'nolistenedthe', 'plaid', 'albumquite', 'gdthe', 'new', 'air', 'hilariousalso', 'boughtbraindancea', 'compofstuff', 'aphexs', 'abel']","['sicomo', 'nolistenedthe', 'plaid', 'albumquite', 'gdthe', 'new', 'air', 'hilariousalso', 'boughtbraindancea', 'compofstuff', 'aphexs', 'abel']",144,9,1,2,0,0
2236,ham,pls tell nelson bb longer comin money expecting aint coming,pls tell nelson bbs longer comin money expecting aint coming,"['pls', 'tell', 'nelson', 'bbs', 'longer', 'comin', 'money', 'expecting', 'aint', 'coming']","['pls', 'tell', 'nelson', 'bb', 'longer', 'comin', 'money', 'expecting', 'aint', 'coming']",90,6,3,0,1,0
2237,ham,give something drink take doesnt vomit temp might drop unmits however let know,give something drink takes doesnt vomit temp might drop unmits however let know,"['give', 'something', 'drink', 'takes', 'doesnt', 'vomit', 'temp', 'might', 'drop', 'unmits', 'however', 'let', 'know']","['give', 'something', 'drink', 'take', 'doesnt', 'vomit', 'temp', 'might', 'drop', 'unmits', 'however', 'let', 'know']",118,5,5,1,1,0
2238,ham,think sent text home phone cant display text still want send number,think sent text home phone cant display texts still want send number,"['think', 'sent', 'text', 'home', 'phone', 'cant', 'display', 'texts', 'still', 'want', 'send', 'number']","['think', 'sent', 'text', 'home', 'phone', 'cant', 'display', 'text', 'still', 'want', 'send', 'number']",104,6,3,2,1,0
2239,ham,every day use sleep ltgt,every day use sleep ltgt,"['every', 'day', 'use', 'sleep', 'ltgt']","['every', 'day', 'use', 'sleep', 'ltgt']",40,2,1,1,0,0
2240,ham,k call close,k call close,"['k', 'call', 'close']","['k', 'call', 'close']",22,3,0,0,0,0
2241,ham,buy newspaper already,buy newspapers already,"['buy', 'newspapers', 'already']","['buy', 'newspaper', 'already']",31,1,1,0,1,0
2242,ham,nope wif si lor aft bathing dog bathe look like going rain soon,nope wif sis lor aft bathing dog bathe looks like going rain soon,"['nope', 'wif', 'sis', 'lor', 'aft', 'bathing', 'dog', 'bathe', 'looks', 'like', 'going', 'rain', 'soon']","['nope', 'wif', 'si', 'lor', 'aft', 'bathing', 'dog', 'bathe', 'look', 'like', 'going', 'rain', 'soon']",103,8,2,1,1,0
2243,ham,boo way mom shes making tortilla soup yummmm,boo way moms shes making tortilla soup yummmm,"['boo', 'way', 'moms', 'shes', 'making', 'tortilla', 'soup', 'yummmm']","['boo', 'way', 'mom', 'shes', 'making', 'tortilla', 'soup', 'yummmm']",69,6,1,1,0,0
2244,ham,management puzzeles,management puzzeles,"['management', 'puzzeles']","['management', 'puzzeles']",26,2,0,0,0,0
2245,ham,find way didnt include detail,find way didnt include details,"['find', 'way', 'didnt', 'include', 'details']","['find', 'way', 'didnt', 'include', 'detail']",45,2,2,1,0,0
2246,spam,hi ya babe x goten bout scammer getting smartthough regular vodafone respond get prem rate msgsubscription no used also beware,hi ya babe x goten bout scammers getting smartthough regular vodafone respond get prem rate msgsubscription nos used also beware,"['hi', 'ya', 'babe', 'x', 'goten', 'bout', 'scammers', 'getting', 'smartthough', 'regular', 'vodafone', 'respond', 'get', 'prem', 'rate', 'msgsubscription', 'nos', 'used', 'also', 'beware']","['hi', 'ya', 'babe', 'x', 'goten', 'bout', 'scammer', 'getting', 'smartthough', 'regular', 'vodafone', 'respond', 'get', 'prem', 'rate', 'msgsubscription', 'no', 'used', 'also', 'beware']",187,8,4,4,1,1
2247,spam,back work morro half term c nite sexy passion b go back chat luv dena call minmobsmorelkpoboxhpfl,back work morro half term c nite sexy passion b go back chat luv dena calls minmobsmorelkpoboxhpfl,"['back', 'work', 'morro', 'half', 'term', 'c', 'nite', 'sexy', 'passion', 'b', 'go', 'back', 'chat', 'luv', 'dena', 'calls', 'minmobsmorelkpoboxhpfl']","['back', 'work', 'morro', 'half', 'term', 'c', 'nite', 'sexy', 'passion', 'b', 'go', 'back', 'chat', 'luv', 'dena', 'call', 'minmobsmorelkpoboxhpfl']",149,8,3,3,3,0
2248,ham,like spoiled,like spoiled,"['like', 'spoiled']","['like', 'spoiled']",19,0,1,0,0,0
2249,spam,thanks ringtone order ref number r mobile charged tone arrive please call customer service,thanks ringtone order ref number r mobile charged tone arrive please call customer services,"['thanks', 'ringtone', 'order', 'ref', 'number', 'r', 'mobile', 'charged', 'tone', 'arrive', 'please', 'call', 'customer', 'services']","['thanks', 'ringtone', 'order', 'ref', 'number', 'r', 'mobile', 'charged', 'tone', 'arrive', 'please', 'call', 'customer', 'service']",133,10,2,1,1,0
2250,ham,getting threat sale executive shifad raised complaint official message,getting threats sales executive shifad raised complaint official message,"['getting', 'threats', 'sales', 'executive', 'shifad', 'raised', 'complaint', 'official', 'message']","['getting', 'threat', 'sale', 'executive', 'shifad', 'raised', 'complaint', 'official', 'message']",98,7,2,0,0,0
2251,ham,hope thing went well doctor reminds still need godid c little thing left lounge,hope things went well doctors reminds still need godid c little thing left lounge,"['hope', 'things', 'went', 'well', 'doctors', 'reminds', 'still', 'need', 'godid', 'c', 'little', 'thing', 'left', 'lounge']","['hope', 'thing', 'went', 'well', 'doctor', 'reminds', 'still', 'need', 'godid', 'c', 'little', 'thing', 'left', 'lounge']",122,6,4,2,2,0
2252,ham,den wat e schedule b lk sun,den wat e schedule b lk sun,"['den', 'wat', 'e', 'schedule', 'b', 'lk', 'sun']","['den', 'wat', 'e', 'schedule', 'b', 'lk', 'sun']",49,6,0,1,0,0
2253,ham,lol enjoy role playing much,lol enjoy role playing much,"['lol', 'enjoy', 'role', 'playing', 'much']","['lol', 'enjoy', 'role', 'playing', 'much']",43,2,0,3,0,0
2254,ham,watching tv,watching tv,"['watching', 'tv']","['watching', 'tv']",18,1,1,0,0,0
2255,ham,lov line hurt truth,lov line hurt truth,"['lov', 'line', 'hurt', 'truth']","['lov', 'line', 'hurt', 'truth']",32,2,1,1,0,0
2256,ham,checked heading drop stuff,checked heading drop stuff,"['checked', 'heading', 'drop', 'stuff']","['checked', 'heading', 'drop', 'stuff']",39,2,1,1,0,0
2257,ham,got lot hair dresser fr china,got lots hair dresser fr china,"['got', 'lots', 'hair', 'dresser', 'fr', 'china']","['got', 'lot', 'hair', 'dresser', 'fr', 'china']",48,3,2,0,1,0
2258,ham,sad story man last week bday wife didnt wish parent forgot n kid went work even colleague wish,sad story man last week bday wife didnt wish parents forgot n kids went work even colleagues wish,"['sad', 'story', 'man', 'last', 'week', 'bday', 'wife', 'didnt', 'wish', 'parents', 'forgot', 'n', 'kids', 'went', 'work', 'even', 'colleagues', 'wish']","['sad', 'story', 'man', 'last', 'week', 'bday', 'wife', 'didnt', 'wish', 'parent', 'forgot', 'n', 'kid', 'went', 'work', 'even', 'colleague', 'wish']",149,9,2,6,1,0
2259,ham,call evening idea,call evening ideas,"['call', 'evening', 'ideas']","['call', 'evening', 'idea']",27,3,0,0,0,0
2260,spam,splashmobile choose gr tone wk subscrition service weekly tone costing p one credit kick back enjoy,splashmobile choose gr tones wk subscrition service weekly tones costing p one credit kick back enjoy,"['splashmobile', 'choose', 'gr', 'tones', 'wk', 'subscrition', 'service', 'weekly', 'tones', 'costing', 'p', 'one', 'credit', 'kick', 'back', 'enjoy']","['splashmobile', 'choose', 'gr', 'tone', 'wk', 'subscrition', 'service', 'weekly', 'tone', 'costing', 'p', 'one', 'credit', 'kick', 'back', 'enjoy']",148,9,2,2,1,0
